race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Dutch Grand Prix,STR,Aston Martin,55.0,75.371,25.546,27.228,22.597,HARD,25.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,RIC,RB,55.0,75.419,25.716,27.069,22.634,HARD,26.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,54.0,75.76,25.874,27.106,22.78,SOFT,3.0,3.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,56.0,75.065,25.487,26.989,22.589,HARD,29.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,55.0,75.831,25.763,27.22,22.848,HARD,25.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,56.0,75.077,25.536,27.214,22.327,HARD,32.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,56.0,75.079,25.288,27.34,22.451,HARD,23.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,SAI,Ferrari,56.0,75.132,25.684,27.103,22.345,HARD,26.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,55.0,77.6,25.714,28.676,23.21,HARD,33.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,TSU,RB,55.0,77.796,26.94,28.041,22.815,HARD,23.0,3.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,55.0,76.386,25.7,27.958,22.728,MEDIUM,15.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,56.0,75.521,25.383,27.453,22.685,HARD,27.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,ALB,Williams,55.0,94.753,45.058,27.116,22.579,MEDIUM,1.0,3.0,1,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,BOT,Kick Sauber,55.0,76.304,25.897,27.508,22.899,MEDIUM,12.0,3.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,56.0,73.972,25.247,26.436,22.289,SOFT,5.0,3.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,56.0,74.48,25.164,27.062,22.254,SOFT,8.0,3.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,56.0,76.464,25.616,27.946,22.902,HARD,42.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,56.0,75.219,25.361,27.28,22.578,HARD,24.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,56.0,75.193,25.293,27.206,22.694,HARD,25.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,57.0,74.867,25.268,27.207,22.392,HARD,29.0,2.0,0,19.4,31.9,False,0,0,0,0
Dutch Grand Prix,STR,Aston Martin,56.0,75.396,25.371,27.366,22.659,HARD,26.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RIC,RB,56.0,75.354,25.621,27.166,22.567,HARD,27.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,55.0,75.803,25.91,27.14,22.753,SOFT,4.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,57.0,75.013,25.368,27.1,22.545,HARD,30.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,56.0,75.952,25.798000000000002,27.295,22.859,HARD,26.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,57.0,74.974,25.286,27.279,22.409,HARD,33.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,57.0,75.088,25.228,27.417,22.443,HARD,24.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,SAI,Ferrari,57.0,74.652,25.183,27.114,22.355,HARD,27.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,56.0,76.314,25.604,28.011,22.699,HARD,34.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,TSU,RB,56.0,76.243,25.925,27.586,22.732,HARD,24.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,57.0,75.714,25.608,27.548000000000002,22.558,HARD,28.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,56.0,77.754,26.003,28.221,23.53,MEDIUM,16.0,2.0,0,19.4,32.1,False,0,0,0,0
