race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Monaco Grand Prix,RIC,RB,41.0,85.218,22.294,38.546,24.378,HARD,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,41.0,84.378,21.524,40.94,21.914,HARD,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,41.0,81.127,21.806,37.565,21.756,HARD,40.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,41.0,80.23,20.84,37.609,21.781,HARD,27.0,3.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,42.0,78.204,20.877,36.481,20.846,MEDIUM,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,42.0,78.074,20.728,36.721,20.625,MEDIUM,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,42.0,77.542,20.703,36.11,20.729,MEDIUM,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,TSU,RB,42.0,80.32,21.13,37.58,21.61,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,42.0,80.084,21.403,37.569,21.112,HARD,41.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,42.0,79.977,21.083,37.313,21.581,MEDIUM,41.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,43.0,77.865,20.293,36.71,20.862,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,43.0,78.198,20.58,36.779,20.839,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,42.0,97.062,21.187,37.289,38.586,MEDIUM,42.0,2.0,1,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,43.0,79.594,21.039,37.633,20.922,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,43.0,79.796,21.634,37.118,21.044,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,42.0,83.332,23.949,38.112,21.271,MEDIUM,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,RIC,RB,42.0,81.527,21.932,38.194,21.401,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,42.0,81.87,21.73,38.385,21.755,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,42.0,81.957,21.693,38.58,21.684,HARD,41.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,42.0,82.109,21.522,38.992,21.595,HARD,28.0,3.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,43.0,78.684,20.878,36.662,21.144,MEDIUM,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,43.0,78.358,20.913,36.517,20.928,MEDIUM,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,43.0,77.867,20.754,36.418,20.695,MEDIUM,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,TSU,RB,43.0,80.135,21.002,37.553,21.58,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,43.0,79.496,21.022,37.395,21.079,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,43.0,81.048,21.159,37.964,21.925,MEDIUM,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,44.0,78.276,20.687,36.752,20.837,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,44.0,78.277,20.56,36.952,20.765,HARD,44.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,44.0,78.762,20.543,37.239,20.98,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,44.0,78.906,20.681,37.207,21.018,HARD,44.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,43.0,82.775,24.327,37.385,21.063,HARD,3.0,3.0,1,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,43.0,80.286,20.975,37.871,21.44,MEDIUM,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,RIC,RB,43.0,81.053,21.041,38.257,21.755,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,43.0,80.552,21.033,37.794,21.725,HARD,43.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,43.0,80.578,21.195,37.699,21.684,HARD,42.0,2.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,43.0,80.912,21.295,37.891,21.726,HARD,29.0,3.0,0,21.9,44.8,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,44.0,78.177,20.798000000000002,36.462,20.917,MEDIUM,43.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,44.0,78.405,20.976,36.685,20.744,MEDIUM,43.0,2.0,0,22.0,44.5,False,0,0,0,0
