race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Japanese Grand Prix,STR,Aston Martin,6.0,95.289,33.757,43.08,18.452,SOFT,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,BOR,Kick Sauber,6.0,95.555,34.003,43.18,18.372,HARD,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,VER,Red Bull Racing,7.0,93.526,33.193,42.278,18.055,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,7.0,93.82,33.467,42.271,18.082,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,7.0,93.849,33.261,42.321,18.267,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,7.0,93.897,33.239,42.608,18.05,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,RUS,Mercedes,7.0,94.181,33.194,42.793,18.194,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,7.0,93.841,33.053,42.612,18.176,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,7.0,94.139,33.496,42.456,18.187,HARD,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,7.0,94.427,33.657,42.529,18.241,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,7.0,94.442,33.534,42.652,18.256,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,7.0,94.751,33.638,42.928,18.185,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,7.0,94.397,33.425,42.762,18.21,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,7.0,94.585,33.399,42.972,18.214,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,7.0,94.655,33.461,42.868,18.326,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,LAW,Racing Bulls,7.0,95.115,34.001,42.804,18.31,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,SAI,Williams,7.0,95.314,34.215,42.947,18.152,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HUL,Kick Sauber,7.0,95.254,33.84,43.122,18.292,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,OCO,Haas F1 Team,7.0,95.042,33.469,43.221,18.352,HARD,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,DOO,Alpine,7.0,94.892,33.591,42.973,18.328,SOFT,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,STR,Aston Martin,7.0,95.104,33.91,42.791,18.403,SOFT,7.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,BOR,Kick Sauber,7.0,95.276,34.062,42.954,18.26,HARD,7.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,VER,Red Bull Racing,8.0,93.536,33.13,42.336,18.07,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,8.0,93.588,33.149,42.371,18.068,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,8.0,93.772,33.108,42.368,18.296,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,8.0,93.787,33.188,42.528,18.071,MEDIUM,8.0,1.0,0,14.3,20.6,False,0,0,0,0
